OBJECTID,REG_NAME,REG_CODE,DIST_CODE,DIST_NAME,TA_CODE,TA_NAME,_Popsum,<1,1-4,5-9,10-14,15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70-74,75-79,80+,Pop>60
375,Southern,3,MW306,Mwanza,30601,TA Kanduku,61597.02506,2081.748068,7645.318519,8942.120539,8597.08011,7052.208349,5774.803342,5143.930649,4268.890499,3149.927384,2488.248113,1829.574609,1202.214767,968.7931335,699.4696682,609.4960072,565.3791353,324.5627719,253.2593967,0.039809828
376,Southern,3,MW306,Mwanza,30602,TA Nthache,46660.72319,1576.072036,5788.192872,6772.559307,6513.30295,5344.960238,4376.120524,3899.60445,3236.90794,2385.336567,1884.727775,1385.281813,908.8087887,732.8844987,529.0189902,461.2516841,428.3149485,245.6771036,191.7007048,0.039775711
377,Southern,3,MW313,Neno,31320,Neno Boma,3527.268829,126.3048787,463.9115857,514.1395421,496.448743,386.7592899,320.9073786,274.5985593,222.7906692,181.0511734,142.5167603,109.8972659,80.09408149,62.0176067,44.62040011,37.5377951,32.08935788,17.72361514,13.86012655,0.041343969
378,Southern,3,MW313,Neno,31304,TA Chekucheku,25873.36141,926.4705287,3402.880542,3771.325648,3641.56223,2836.983834,2353.929212,2014.240815,1634.225665,1328.046531,1045.397133,806.126554,587.5151868,454.92372,327.3074844,275.3548306,235.3910463,130.0119812,101.6684685,0.041344988
379,Southern,3,MW313,Neno,31301,TA Dambe,34404.64897,1231.759207,4524.189491,5014.806064,4842.196631,3772.91264,3130.386131,2678.991095,2173.711331,1765.934956,1390.093863,1071.778142,780.9012886,604.7229705,435.0895869,366.0631146,313.0049122,172.8989572,135.2085889,0.041339331
380,Southern,3,MW313,Neno,31302,TA Mlauli,41649.14438,1489.054697,5469.211375,6069.456801,5860.473987,4571.602768,3791.971369,3247.193416,2636.029336,2137.760435,1683.13072,1296.592655,943.5193911,731.3965,526.1909143,442.838584,379.1736403,209.6258735,163.921918,0.041339407
381,Southern,3,MW313,Neno,31303,TA Symon Likongwe,67305.29568,2393.296684,8790.444984,9791.207744,9455.461889,7401.135797,6138.505067,5253.419321,4268.855225,3456.897562,2725.585258,2097.186695,1532.233604,1195.039118,858.2793882,720.2078524,617.1957084,342.5254146,267.8183689,0.041691025
382,Southern,3,MW311,Nsanje,31110,Mwabvi Game Reserve,9163.345684,313.1966105,1150.201214,1391.892917,1256.87249,1045.745919,768.0849842,691.6055158,569.267091,476.2193027,350.8003489,275.8132435,213.5255242,163.66869,139.6075665,113.3324025,100.0519218,80.48958726,62.97035374,0.05417801
383,Southern,3,MW311,Nsanje,31120,Nsanje Boma,21864.64064,747.3178,2744.492796,3321.192881,2999.020913,2495.252227,1832.72603,1650.238524,1358.327056,1136.305917,837.0440046,658.1174239,509.4928221,390.5295309,333.1173326,270.4222169,238.7336887,192.0560417,150.2534339,0.05417801
384,Southern,3,MW311,Nsanje,31102,TA Chimombo,11372.03576,388.6880596,1427.440348,1727.38829,1559.823169,1297.807635,953.2206042,858.3068811,706.4805736,591.0049808,435.3556275,342.2939805,264.9927199,203.1186271,173.2579227,140.6495158,124.1679701,99.89042171,78.14843388,0.05417801
385,Southern,3,MW311,Nsanje,31109,TA Makoko,12083.15773,412.9937008,1516.701778,1835.406219,1657.362831,1378.962807,1012.827883,911.9789674,750.6585792,627.9620074,462.5795091,363.6984832,281.5633805,215.8201452,184.092176,149.4446835,131.9325052,106.1368208,83.03525184,0.05417801
386,Southern,3,MW311,Nsanje,31106,TA Malemia,20715.10444,708.0274738,2600.200746,3146.580752,2841.347014,2364.064031,1736.370231,1563.47703,1286.912843,1076.564492,793.0363116,623.5168185,482.7061736,369.9973921,315.6036474,256.2047353,226.1822352,181.9586714,142.353841,0.05417801
387,Southern,3,MW311,Nsanje,31107,TA Mbenje,61734.76772,2109.937991,7748.658593,9376.938966,8466.724804,7044.750671,5176.526104,4660.765698,3836.426595,3208.933719,2364.035882,1858.096075,1438.192052,1102.349283,939.9661906,763.1070403,673.6801091,541.8048204,423.8731257,0.054141797
388,Southern,3,MW311,Nsanje,31104,TA Mlolo,72866.47304,2490.472816,9146.156279,11067.94774,9994.157647,8315.356805,6108.682529,5500.200836,4527.373872,3787.130796,2789.851363,2193.234223,1697.804627,1301.399057,1109.893632,900.9996797,795.4227005,639.8269584,500.5614774,0.054163517
389,Southern,3,MW311,Nsanje,31101,TA Ndamera,29557.10204,1010.240636,3710.065717,4489.661571,4054.14242,3373.136834,2477.519351,2230.828728,1836.216386,1536.083327,1131.534492,889.6576062,688.7436011,527.9264076,450.3153357,365.5626997,322.7254502,259.6255807,203.1158962,0.05417801
390,Southern,3,MW311,Nsanje,31108,TA Ngabu,17769.2446,607.3400886,2230.430612,2699.110844,2437.283879,2027.874498,1489.443968,1341.137615,1103.903152,923.4680834,680.259964,534.8475502,414.0613481,317.380691,270.7221884,219.7702947,194.0172435,156.0826376,122.1099429,0.05417801
391,Southern,3,MW311,Nsanje,31103,TA Nyachikadza,3115.66352,106.4911537,391.0842272,473.2627292,427.3539275,355.5679906,261.1594551,235.1553842,193.5586378,161.9211105,119.2769418,93.78029498,72.60161397,55.64960486,47.46849207,38.53457507,34.01902902,27.36756633,21.41078605,0.05417801
392,Southern,3,MW311,Nsanje,31105,TA Tengani,48426.30248,1655.17643,6078.564952,7355.853391,6642.299605,5526.541283,4059.16322,3654.985751,3008.453603,2516.716143,1853.904064,1457.613411,1128.43627,864.9536707,737.7958308,598.9372654,528.7527936,425.3700814,332.7847166,0.05417801
394,Southern,3,MW309,Phalombe,30920,Phalombe Boma,8882.131958,335.6249588,1232.918134,1367.084539,1135.935297,863.0855408,822.3136795,716.7676102,595.7713195,452.1523906,343.3779408,257.7634055,192.9301211,170.1546308,121.584224,95.0723315,79.97083453,55.82207291,43.80292733,0.044612306
395,Southern,3,MW309,Phalombe,30903,TA Chiwalo,47146.45965,1781.50118,6544.343784,7256.500616,6029.557754,4581.268084,4364.850568,3804.610805,3162.361086,2400.030146,1822.654099,1368.211152,1024.075324,903.1827578,645.3704744,504.6450408,424.4861186,296.3042121,232.5064473,0.044612306
396,Southern,3,MW309,Phalombe,30905,TA Jenala,92100.88675,3478.051344,12776.61635,14168.84472,11782.01201,8954.762471,8526.925291,7431.973761,6177.55004,4688.743122,3561.328047,2674.182779,2002.188654,1765.342994,1261.712411,986.6543082,830.0250336,579.3702995,454.6031111,0.044650658
397,Southern,3,MW309,Phalombe,30906,TA Kaduya,92913.38581,3510.874576,12897.19617,14300.6717,11882.68706,9028.485536,8601.983008,7497.89643,6232.189603,4729.83398,3591.976254,2696.387631,2018.185593,1779.93785,1271.857024,994.5238671,836.5515207,583.9383864,458.2096174,0.044612306
398,Southern,3,MW309,Phalombe,30901,TA Mkhumba,125723.4316,4745.4812,17432.51525,19337.23038,16084.61135,12227.78489,11640.49944,10144.61116,8434.848098,6400.28601,4862.067621,3651.714362,2734.062501,2409.949121,1723.646713,1347.227956,1133.388272,792.0554136,621.4518665,0.044683558
399,Southern,3,MW309,Phalombe,30902,TA Nazombe,39819.88638,1504.655389,5527.350895,6128.838353,5092.56276,3869.337718,3686.551545,3213.373201,2670.929272,2027.064777,1539.413133,1155.590749,864.9337264,762.8278997,545.0797188,426.2230575,358.5208548,250.258453,196.3748791,0.044612306
400,Southern,3,MW309,Phalombe,30904,TA Nkhulambe,24916.78022,938.6399395,3448.09191,3827.604541,3189.860181,2427.373483,2307.334956,2010.18065,1672.365865,1268.536838,964.1999192,724.85792,543.0054618,478.1482667,342.5599513,267.5448917,225.1351936,157.661506,123.6787457,0.044812383
401,Southern,3,MW307,Thyolo,30721,Luchenza Town,10327.84723,349.78189,1284.792754,1502.266878,1398.411426,1116.108106,955.4189169,812.6828115,698.8650118,551.2977077,419.414483,319.7006366,241.2913536,200.9896508,144.7911869,106.8691666,96.72683699,72.17535261,56.26306098,0.046168925
402,Southern,3,MW307,Thyolo,30714,STA Boyidi,28431.43519,962.520158,3535.451108,4135.813342,3852.415006,3074.998533,2629.70915,2236.21767,1923.567792,1519.417133,1155.19596,880.0007505,663.9151939,552.7644226,397.559318,293.178135,265.8309728,198.2984636,154.5820819,0.04605638
403,Southern,3,MW307,Thyolo,30703,STA Mbawela,61575.39837,2084.594918,7656.965521,8957.137684,8343.269354,6659.578929,5695.312181,4843.126758,4165.984921,3290.616335,2501.842898,1905.864585,1437.88567,1197.166969,861.0510875,634.9862059,575.7383988,429.4789335,334.7970196,0.046058194
404,Southern,3,MW307,Thyolo,30702,STA Thukuta,22480.46051,761.2873008,2796.282627,3274.731646,3047.254216,2435.625967,2073.104411,1765.890637,1517.002478,1200.339534,911.7283592,695.2006272,524.9162168,435.9385366,315.2391216,233.2783996,211.3082682,158.0826743,123.2494906,0.046313907
405,Southern,3,MW307,Thyolo,30710,TA Bvumbwe,127685.8739,4322.519655,15877.12884,18573.44992,17301.03214,13810.48098,11810.09906,10043.05664,8638.538028,6823.391829,5188.093494,3952.186609,2981.767101,2482.710186,1785.623975,1316.915297,1194.015646,890.6022636,694.2622421,0.04606163
406,Southern,3,MW307,Thyolo,30704,TA Changata,54185.4453,1834.339807,6737.742618,7883.641014,7341.101631,5861.535838,5011.603557,4262.754879,3665.920929,2896.116102,2201.780885,1676.701578,1264.756088,1052.484544,757.2190563,558.7936539,506.5798979,377.8342223,294.5390002,0.046044945
407,Southern,3,MW307,Thyolo,30709,TA Chimaliro,62989.91377,2132.336325,7832.325164,9162.279048,8534.643883,6813.285615,5826.071913,4954.506419,4261.268644,3365.801345,2559.413765,1949.781257,1471.083118,1224.990968,881.06927,649.8874467,589.1737277,439.436591,342.5592704,0.046072873
408,Southern,3,MW307,Thyolo,30707,TA Kapichi,71587.49843,2424.295028,8904.734983,10413.43981,9695.25536,7737.788806,6622.187791,5632.308324,4844.139895,3822.812643,2907.563973,2215.867146,1672.1857,1392.608322,1002.741887,739.8585522,670.0314147,499.9499649,389.7288346,0.046129712
409,Southern,3,MW307,Thyolo,30706,TA Kwethemule,68181.81205,2308.174186,8478.192751,9919.634123,9237.590788,7375.307505,6306.17041,5363.608078,4612.864644,3644.101102,2770.465915,2109.914042,1591.59328,1324.605364,952.9330579,703.120652,637.4446493,475.453842,370.6376606,0.046047322
410,Southern,3,MW307,Thyolo,30705,TA Mphuka,79598.22447,2694.720991,9898.030571,11578.95109,10785.3727,8609.010369,7362.268402,6260.699124,5385.322579,4253.86886,3234.162341,2463.670577,1858.697292,1547.484512,1112.998662,820.8008471,744.2319507,555.1615222,432.7720848,0.046055865
411,Southern,3,MW307,Thyolo,30712,TA Nanseta,36667.44426,1241.367847,4559.692302,5333.84959,4968.187337,3965.601202,3391.513008,2884.076162,2480.803632,1959.4342,1489.792908,1134.927854,856.2633083,712.9307188,512.7991744,378.1809825,342.8706678,255.7699479,199.3834161,0.046062774
412,Southern,3,MW307,Thyolo,30708,TA Nchilamwela,67388.64187,2281.380655,8379.782693,9802.77085,9131.055588,7288.410643,6232.978638,5300.318845,4559.27111,3601.346761,2738.063917,2085.791837,1573.622399,1310.171065,942.3014464,694.8954992,630.0768183,470.010186,366.3929199,0.04605638
413,Southern,3,MW307,Thyolo,30713,TA Ngolongoliwa,39967.88711,1352.999556,4969.72841,5813.607121,5415.354821,4323.08845,3696.717753,3143.68936,2703.84528,2135.66309,1623.976833,1237.154694,933.4130409,777.2575625,559.0377027,412.3468029,373.8285182,278.8234867,217.3546273,0.046071766
414,Southern,3,MW307,Thyolo,30701,TA Nsabwe,46509.26064,1574.588918,5783.648279,6766.723291,6302.24203,5031.314579,4300.167629,3657.501402,3145.618024,2485.248445,1889.277911,1439.381238,1086.049438,903.9395173,650.5763208,479.9749785,435.1487822,324.7212893,253.1385693,0.046088884
415,Southern,3,MW307,Thyolo,30711,TA Thomas,46702.25931,1580.398302,5804.980355,6794.448051,6327.149909,5054.123163,4319.95855,3674.930622,3159.747041,2496.031869,1898.109731,1445.050929,1089.941438,906.9755453,652.5573087,481.8735514,436.7928779,325.4702875,253.7197784,0.046045177
416,Southern,3,MW307,Thyolo,30720,Thyolo Boma,6185.29895,209.3976221,769.1423896,899.7520442,838.0983354,668.9702812,572.0969455,486.4923181,418.4748946,330.5513469,251.3145154,191.4454084,144.43569,120.2546823,86.48959208,63.78131804,57.83190421,43.1401113,33.62955059,0.04605638
418,Southern,3,MW303,Zomba,30310,STA Ngwelero,36708.85091,1303.624611,4788.645496,5303.88634,4873.662072,3814.077387,3391.264881,2951.191555,2399.374516,1890.215567,1453.813481,1124.062266,883.1454568,764.0855421,533.7740949,438.2560097,374.0687791,236.6130346,185.0898215,0.048157371
419,Southern,3,MW303,Zomba,30308,STA Nkagula,49377.4197,1754.938467,6446.465711,7129.879418,6559.254729,5131.500243,4559.9695,3970.236887,3221.06641,2543.591221,1955.552897,1511.59373,1189.162266,1029.680716,716.5230962,590.3863544,504.0434634,316.1922372,247.3823535,0.04808934
420,Southern,3,MW303,Zomba,30311,STA Nkapita,38703.89898,1375.519586,5052.732398,5589.304697,5142.821356,4024.25804,3572.950803,3110.731822,2524.058307,1993.183652,1532.840005,1184.846883,932.0416031,806.9699488,561.6888371,462.7445766,395.3324411,247.9122405,193.9617845,0.048099544
421,Southern,3,MW303,Zomba,30309,STA Ntholowa,59385.65523,2106.816466,7739.020139,8569.779945,7888.3209,6184.387305,5483.831715,4774.183089,3873.076092,3056.808929,2354.202142,1819.954051,1431.064978,1240.046217,863.9851186,711.4888478,607.4098283,382.2495946,299.0298725,0.048229884
422,Southern,3,MW303,Zomba,30304,TA Chikowi,77748.39152,2763.280136,10150.43603,11226.52135,10328.03066,8079.925852,7180.008517,6251.430993,5071.806787,4005.072102,3079.162362,2380.115888,1872.423752,1621.308281,1128.218497,929.6068872,793.6536329,497.8680135,389.5217731,0.04808934
423,Southern,3,MW303,Zomba,30301,TA Kuntumanji,41754.06311,1484.089666,5451.548841,6029.569714,5546.532817,4339.251506,3855.682672,3357.137874,2723.694059,2150.938622,1653.609895,1278.161538,1005.470636,870.5483797,605.8483743,499.1691366,426.2066261,267.3965208,209.206232,0.048086982
424,Southern,3,MW303,Zomba,30306,TA Malemia,73395.35293,2596.028168,9536.031291,10558.71804,9737.202541,7680.443402,6821.727218,5939.339593,4811.047357,3790.905586,2913.085299,2244.07132,1759.722024,1518.189893,1054.740614,867.8431078,740.380482,463.3553578,362.5216362,0.047534906
425,Southern,3,MW303,Zomba,30305,TA Mbiza,92289.36061,3277.814034,12040.48618,13325.15092,12258.45099,9595.919392,8523.435652,7420.047436,6022.703077,4752.898816,3655.962575,2826.331718,2222.656021,1924.472329,1340.774942,1103.730913,942.2634231,592.6319508,463.6302344,0.048142402
426,Southern,3,MW303,Zomba,30303,TA Mkumbira,2850.940851,101.346031,372.277314,411.7472237,378.6728515,296.2215958,263.284402,229.2351039,185.9933875,146.8558554,112.9008659,87.2619391,68.638675,59.43645438,41.3631608,34.07651611,29.09169196,18.25517686,14.28260616,0.048078567
427,Southern,3,MW303,Zomba,30307,TA Mlumbe,118254.4028,4191.756219,15397.65594,17052.06333,15706.11276,12329.72506,10942.22753,9525.705436,7726.312559,6095.296872,4689.451788,3620.365487,2844.521838,2461.071527,1712.431676,1410.016914,1203.957596,755.0339818,590.6962821,0.047965541
428,Southern,3,MW303,Zomba,30302,TA Mwambo,155008.474,5512.364404,20248.73517,22396.01999,20583.96137,16099.70376,14315.54892,12464.27431,10114.57499,7984.179778,6137.663189,4742.964013,3729.623051,3229.900868,2248.09396,1851.500459,1580.523676,992.393052,776.4490294,0.04805518
429,Southern,3,MW314,Zomba City,31439,Chambo Ward,12029.27441,315.6214845,1159.070755,1386.596847,1485.806984,1722.095438,1501.075933,1305.586084,991.7643957,709.4990073,532.818933,343.442916,219.575781,140.8224579,82.6067941,57.17796329,43.96186792,17.80587782,13.94489012,0.017914413
430,Southern,3,MW314,Zomba City,31433,Chinamwali Ward,25754.38477,716.1622223,2630.150694,3095.2368,3221.586519,3516.482449,3072.826396,2673.005638,2048.555218,1486.571821,1120.376884,744.2639683,495.4359123,341.2397549,210.073016,153.7186326,122.5971836,59.51374865,46.58791124,0.023005422
431,Southern,3,MW314,Zomba City,31434,Chirunga Ward,14742.6423,393.4960773,1445.076377,1720.278539,1827.64709,2082.36165,1816.370644,1579.879038,1203.10857,864.1731248,649.6357441,422.3925922,273.2911755,179.1560017,106.7296475,75.24747265,58.5843839,25.35832362,19.85584874,0.019384292
432,Southern,3,MW314,Zomba City,31438,Likangala Ward,22401.9082,587.7763917,2158.517277,2582.235159,2766.992464,3207.028339,2795.42756,2431.370224,1846.945557,1321.287646,992.2594171,639.5877605,408.9121518,262.2512101,153.8371941,106.481525,81.86942093,33.1595761,25.96932598,0.017914413
433,Southern,3,MW314,Zomba City,31436,Masongola Ward,6129.917549,160.8354427,590.6431194,706.5866209,757.1424502,877.5511053,764.9232517,665.3048865,505.3865892,361.5488579,271.515639,175.0127799,111.8921546,71.76077514,42.09504427,29.13693618,22.40223446,9.073578262,7.106083354,0.017914413
434,Southern,3,MW314,Zomba City,31432,Mbedza Ward,5304.165955,151.9439293,558.0308839,651.3822542,667.9506882,705.4746845,617.3534959,537.0682576,413.6729086,302.5919624,228.501698,154.270002,104.8253991,74.6537435,46.91986043,35.09754536,28.38067166,14.61250118,11.43546913,0.025724317
435,Southern,3,MW314,Zomba City,31431,Mpira Ward,14145.64447,384.1635121,1410.82766,1671.28486,1760.253252,1970.195468,1719.800614,1495.942389,1142.174871,823.879306,620.0013485,406.7516998,266.3615144,178.3921097,107.8321248,77.3118682,60.86215507,27.82542106,21.78429567,0.020898013
436,Southern,3,MW314,Zomba City,31435,Mtiya Ward,5666.786804,151.3269647,555.7341021,661.4759422,702.5870173,800.1045805,697.9172557,607.0490749,462.3135672,332.1115435,249.669788,162.3760509,105.0945438,68.93742741,41.08613968,28.98158539,22.57139029,9.786692471,7.663137988,0.019427049
437,Southern,3,MW314,Zomba City,31440,Sadzi Ward,10427.09521,285.9827358,1050.273126,1240.732667,1300.337489,1440.441858,1257.920638,1094.209038,836.7323026,605.0484984,455.603293,300.4484882,198.0998381,134.2561509,81.79158455,59.1620293,46.84018977,21.99580518,17.2194782,0.021771076
438,Southern,3,MW314,Zomba City,31437,Zomba Central Ward,3348.860962,87.86668515,322.676719,386.0182996,413.6376673,479.4186242,417.8884298,363.4655028,276.0998668,197.5192727,148.3328472,95.61196585,61.12827224,39.20392997,22.99712017,15.91792179,12.23865866,4.957024601,3.882154194,0.017914413
