"","Day","State","People"
"3250",407,"Dead",1767.54387725238
"3251",407,"Exposed",232563.158298986
"3252",407,"Hospitalized",2287.75516287099
"3253",407,"Infected",210310.110370804
"3254",407,"New Infections",70964.588244967
"3255",407,"Recovered",2743757.11124348
"3256",407,"Susceptible",15620375.703906
"3257",408,"Critical",755.317772487337
"3258",408,"Dead",1807.11918630519
"3259",408,"Exposed",238799.576881022
"3260",408,"Hospitalized",2363.70590640813
"3261",408,"Infected",216668.124070928
"3262",408,"New Infections",72683.0353053357
"3263",408,"Recovered",2803702.70045749
"3264",408,"Susceptible",15547692.6686006
"3265",409,"Critical",783.365887516204
"3266",409,"Dead",1848.20967960795
"3267",409,"Exposed",244922.241960598
"3268",409,"Hospitalized",2439.9790389776
"3269",409,"Infected",222991.396308707
"3270",409,"New Infections",74351.1156852394
"3271",409,"Recovered",2865462.46708447
"3272",409,"Susceptible",15473341.5529154
"3273",410,"Critical",811.925257557877
"3274",410,"Dead",1890.84752015238
"3275",410,"Exposed",250905.539522861
"3276",410,"Hospitalized",2516.34539569543
"3277",410,"Infected",229257.352215513
"3278",410,"New Infections",75961.0810495542
"3279",410,"Recovered",2929026.73109765
"3280",410,"Susceptible",15397380.4718658
"3281",411,"Critical",840.941173779063
"3282",411,"Dead",1935.06228507416
"3283",411,"Exposed",256723.414676336
"3284",411,"Hospitalized",2592.56243359853
"3285",411,"Infected",235442.548595226
"3286",411,"New Infections",77505.1722316943
"3287",411,"Recovered",2994379.38407711
"3288",411,"Susceptible",15319875.2996341
"3289",412,"Critical",870.353309385033
"3290",412,"Dead",1980.8806573829
"3291",412,"Exposed",262349.547531146
"3292",412,"Hospitalized",2668.37512061255
"3293",412,"Infected",241522.796053052
"3294",412,"New Infections",78975.6799785416
"3295",412,"Recovered",3061497.64054809
"3296",412,"Susceptible",15240899.6196556
"3297",413,"Critical",900.095751739032
"3298",413,"Dead",2028.32611594679
"3299",413,"Exposed",267757.542644777
"3300",413,"Hospitalized",2743.5170036571
"3301",413,"Infected",247473.296481315
"3302",413,"New Infections",80365.0087689153
"3303",413,"Recovered",3130351.82399115
"3304",413,"Susceptible",15160534.6108867
"3305",414,"Critical",930.097082855099
"3306",414,"Dead",2077.41862610683
"3307",414,"Exposed",272921.13060252
"3308",414,"Hospitalized",2817.71145772922
"3309",414,"Infected",253268.795390957
"3310",414,"New Infections",81665.74307561
"3311",414,"Recovered",3200905.19190403
"3312",414,"Susceptible",15078868.8678111
"3313",415,"Critical",960.280511625452
"3314",415,"Dead",2128.17433350432
"3315",415,"Exposed",277814.379981595
"3316",415,"Hospitalized",2890.67311539257
"3317",415,"Infected",258883.748314162
"3318",415,"New Infections",82870.7153434871
"3319",415,"Recovered",3273113.8041514
"3320",415,"Susceptible",14995998.1524676
"3321",416,"Critical",990.56406074015
"3322",416,"Dead",2180.60526389826
"3323",416,"Exposed",282411.917627105
"3324",416,"Hospitalized",2962.10947345254
"3325",416,"Infected",264292.500224551
"3326",416,"New Infections",83973.0748624841
"3327",416,"Recovered",3346926.43862042
"3328",416,"Susceptible",14912025.0776051
"3329",417,"Critical",1020.86081077022
"3330",417,"Dead",2234.71903192196
"3331",417,"Exposed",286689.15485262
"3332",417,"Hospitalized",3031.72267072853
"3333",417,"Infected",269469.476630458
"3334",417,"New Infections",84966.3566282334
"3335",417,"Recovered",3422284.5579019
"3336",417,"Susceptible",14827058.7209769
"3337",418,"Critical",1051.07920331425
"3338",418,"Dead",2290.51856187637
"3339",418,"Exposed",290622.51687809
"3340",418,"Hospitalized",3099.21142776546
"3341",418,"Infected",274389.384698853
"3342",418,"New Infections",85844.5492081296
"3343",418,"Recovered",3499122.33033663
"3344",418,"Susceptible",14741214.1717687
"3345",419,"Critical",1081.12340445222
"3346",419,"Dead",2348.00182377623
"3347",419,"Exposed",294189.672543894
"3348",419,"Hospitalized",3164.2731360919
"3349",419,"Infected",279027.422468987
"3350",419,"New Infections",86602.1605711513
"3351",419,"Recovered",3577366.70830048
"3352",419,"Susceptible",14654612.0111976
"3353",420,"Critical",1110.89372900979
"3354",420,"Dead",2407.16158794973
"3355",420,"Exposed",297369.761103932
"3356",420,"Hospitalized",3226.60608127798
"3357",420,"Infected",283359.493923293
"3358",420,"New Infections",87234.2807994897
"3359",420,"Recovered",3656937.56605171
"3360",420,"Susceptible",14567377.7303981
"3361",421,"Critical",1140.28712531574
"3362",421,"Dead",2467.9852015381
"3363",421,"Exposed",300143.612714783
"3364",421,"Hospitalized",3285.91178063482
"3365",421,"Infected",287362.427407478
"3366",421,"New Infections",87736.640582652
"3367",421,"Recovered",3737747.89883007
"3368",421,"Susceptible",14479641.0898154
"3369",422,"Critical",1169.19771923949
"3370",422,"Dead",2530.45439024417
"3371",422,"Exposed",302493.959113798
"3372",422,"Hospitalized",3341.8974130041
"3373",422,"Infected",291014.194641788
"3374",422,"New Infections",88105.6644032795
"3375",422,"Recovered",3819704.08418503
"3376",422,"Susceptible",14391535.4254122
"3377",423,"Critical",1197.51741533436
"3378",423,"Dead",2594.54508863354
"3379",423,"Exposed",304405.630926989
"3380",423,"Hospitalized",3394.2783148001
"3381",423,"Infected",294294.127351357
"3382",423,"New Infections",88338.5173607032
"3383",423,"Recovered",3902706.20572669
"3384",423,"Susceptible",14303196.9080515
"3385",424,"Critical",1225.13655189794
"3386",424,"Dead",2660.22730219553
"3387",424,"Exposed",305865.738076881
"3388",424,"Hospitalized",3442.78051338822
"3389",424,"Infected",297183.128375855
"3390",424,"New Infections",88433.1446445764
"3391",424,"Recovered",3986648.43864816
"3392",424,"Susceptible",14214763.7634069
"3393",425,"Critical",1251.94460570852
"3394",425,"Dead",2727.46500421951
"3395",425,"Exposed",306863.829877329
"3396",425,"Hospitalized",3487.14326612106
"3397",425,"Infected",299663.8740072
"3398",425,"New Infections",88388.3027669465
"3399",425,"Recovered",4071419.49547475
"3400",425,"Susceptible",14126375.4606399
"3401",426,"Critical",1277.83094112649
"3402",426,"Dead",2796.21607033399
"3403",426,"Exposed",307392.031610567
"3404",426,"Hospitalized",3527.12157101804
"3405",426,"Infected",301721.004257866
"3406",426,"New Infections",88203.581785865
"3407",426,"Recovered",4156903.12957028
"3408",426,"Susceptible",14038171.8788541
"3409",427,"Critical",1302.68559718418
"3410",427,"Dead",2866.43225328824
"3411",427,"Exposed",307445.154681703
"3412",427,"Hospitalized",3562.48861327882
"3413",427,"Infected",303341.297788829
"3414",427,"New Infections",87879.4179048388
"3415",427,"Recovered",4242978.69299175
"3416",427,"Susceptible",13950292.4609492
"3417",428,"Critical",1326.40010525206
"3418",428,"Dead",2938.05920023085
"3419",428,"Exposed",307020.777834365
"3420",428,"Hospitalized",3593.03811066816
"3421",428,"Infected",304513.828330823
"3422",428,"New Infections",87417.0960067037
"3423",428,"Recovered",4329521.7443514
"3424",428,"Susceptible",13862875.3649425
"3425",429,"Critical",1348.86832889254
"3426",429,"Dead",3011.03651435535
"3427",429,"Exposed",306119.297381617
"3428",429,"Hospitalized",3618.58652039389
"3429",429,"Infected",305230.099618265
"3430",429,"New Infections",86818.7418733629
"3431",429,"Recovered",4416404.70144257
"3432",429,"Susceptible",13776056.6230692
"3433",430,"Critical",1369.98731662319
"3434",430,"Dead",3085.29786234463
"3435",430,"Exposed",304743.944948302
"3436",430,"Hospitalized",3638.97507049499
"3437",430,"Infected",305484.156122334
"3438",430,"New Infections",86087.3040488948
"3439",430,"Recovered",4503497.53253489
"3440",430,"Susceptible",13689969.3190203
"3441",431,"Critical",1389.65815753987
"3442",431,"Dead",3160.77112855573
"3443",431,"Exposed",302900.771821285
"3444",431,"Hospitalized",3654.07158001652
"3445",431,"Infected",305272.667215256
"3446",431,"New Infections",85226.5255167104
"3447",431,"Recovered",4590668.47946905
"3448",431,"Susceptible",13604742.7935036
"3449",432,"Critical",1407.78682912522
"3450",432,"Dead",3237.37861635179
"3451",432,"Exposed",300598.599646703
"3452",432,"Hospitalized",3663.77203439824
"3453",432,"Infected",304594.982816301
"3454",432,"New Infections",84240.9055751853
"3455",432,"Recovered",4677784.80500401
"3456",432,"Susceptible",13520501.8879284
"3457",433,"Critical",1424.28502611763
"3458",433,"Dead",3315.03729641509
"3459",433,"Exposed",297848.937879834
"3460",433,"Hospitalized",3668.00188554114
"3461",433,"Infected",303453.159052417
"3462",433,"New Infections",83135.652503789
"3463",433,"Recovered",4764713.55631035
"3464",433,"Susceptible",13437366.2354246
"3465",434,"Critical",1439.07095906358
"3466",434,"Dead",3393.65910127369
"3467",434,"Exposed",294665.869064199
"3468",434,"Hospitalized",3666.71704990632
"3469",434,"Infected",301851.953001506
"3470",434,"New Infections",81916.6278065597
"3471",434,"Recovered",4851322.33608129
"3472",434,"Susceptible",13355449.607618
"3473",435,"Critical",1452.07011114199
"3474",435,"Dead",3473.15126465411
"3475",435,"Exposed",291065.903671539
"3476",435,"Hospitalized",3659.90458267691
"3477",435,"Infected",299798.786160222
"3478",435,"New Infections",80590.2829955875
"3479",435,"Recovered",4937480.07246259
"3480",435,"Susceptible",13274859.3246224
