Code,UID,District,TA,Less Than 1 Year,4-Jan,9-May,14-Oct,15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70-74,75+,Total Pop,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80+,Pediatrics,Adults,Elderly,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80+
MW20509,162,Salima,TA Kuluunda,359.6949812,1427.245402,1689.200481,1528.324245,1211.731953,951.9016548,690.8571959,649.5757466,585.2252521,415.5463538,349.6781589,207.9249469,161.7868565,119.8983271,135.6824106,79.52749795,146.6098531,10710.41132,3476.140864,2740.056198,1642.758851,1234.800999,765.2245127,369.7118034,255.5807377,211.4763657,14.66098531,6216.197062,3642.784362,851.4298922,0.324557177,0.25583109,0.153379623,0.115289783,0.07144679,0.034518917,0.023862831,0.019744934,0.001368854
MW30506,163,Blantyre,TA Kuntaja,2275.608589,9068.199536,11751.60524,12123.15372,10107.327,8243.543149,6009.217725,5421.184355,5056.684218,4026.618915,2800.206852,2029.923414,1561.711912,1298.909327,1418.731196,757.1936544,1400.606879,85350.42568,23095.41337,22230.48072,14252.76087,10477.86857,6826.825767,3591.635326,2717.640523,2017.739846,140.0606879,45325.89409,31557.45521,8467.076382,0.270595175,0.260461275,0.166991093,0.122762933,0.079985843,0.042081048,0.031840972,0.023640654,0.001641007
MW30504,164,Blantyre,TA Kunthembwe,1491.946299,5504.127854,7060.986181,7267.056112,5868.871631,4396.501975,3000.378193,2525.387003,2411.018191,2000.939029,1414.670075,1009.742661,786.1567863,628.5132891,788.2174856,403.8970645,808.8244787,47367.23431,14057.06033,13135.92774,7396.880168,4936.405194,3415.609104,1795.899447,1416.730775,1131.839095,80.88244787,27192.98808,15748.89447,4425.351765,0.296767598,0.277320978,0.156160271,0.10421561,0.07210911,0.037914383,0.02990951,0.02389498,0.001707561
MW30301,165,Zomba,TA Kuntumanji,2619.607254,10993.34434,15114.62481,14607.5409,11042.29067,8240.603087,6437.420516,5258.793037,5106.080506,3430.158377,2629.396518,1971.557926,1497.75751,1315.677186,1501.673216,798.8040056,1566.282364,94131.61222,28727.5764,25649.83157,14678.0236,10364.87354,6059.554895,3469.315436,2817.350402,2208.458133,156.6282364,54377.40797,31102.45204,8651.752208,0.305185216,0.272489029,0.155930864,0.110110443,0.064373219,0.036856008,0.029929907,0.023461386,0.001663928
MW20903,166,Ntcheu,TA Kwataine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
MW10203,167,Karonga,TA Kyungu,2681.535236,11047.436,15590.03674,15671.19432,12145.84264,8700.536799,6243.57458,5756.629127,4837.213853,3990.062174,2999.495053,2478.085424,1852.171519,1600.916559,1341.879366,1078.395182,1677.627144,99692.63172,29319.00798,27817.03696,14944.11138,10593.84298,6989.557227,4330.256943,2942.795925,2588.259612,167.7627144,57136.04494,32527.51159,10029.07519,0.294094032,0.279028013,0.149901865,0.106265055,0.070111071,0.043436078,0.02951869,0.025962396,0.0016828
MW30402,168,Chiradzulu,TA Likoswe,2145.45415,7767.873356,10356.80127,9968.897929,8536.052725,7287.352645,5626.77767,4954.484521,4500.114597,3231.801427,2315.434266,1832.734323,1397.977489,1190.950425,1275.940483,665.7554525,1389.26056,74443.66329,20270.12878,18504.95065,12914.13032,9454.599118,5547.235693,3230.711812,2466.890908,1916.089957,138.926056,38775.07943,27915.96513,7752.618733,0.272288169,0.248576572,0.173475213,0.12700341,0.074515888,0.043398077,0.033137688,0.025738792,0.00186619
MW30502,169,Blantyre,TA Lundu,942.4059912,4003.55453,5367.035538,5442.784483,4312.120085,3263.888362,2296.975359,1979.498163,2078.640165,1512.750988,1115.069027,825.4407086,655.0055825,536.9263448,656.1195376,326.3888362,633.8404361,35948.44414,10312.99606,9754.904568,5560.863721,4058.138328,2627.820015,1480.446291,1193.045882,896.8452287,63.38404361,20067.90063,12246.82206,3633.721446,0.28688296,0.271358185,0.154689969,0.112887732,0.073099687,0.041182486,0.033187692,0.024948096,0.001763193
MW10501,170,Mzimba,TA M'Mbelwa,5226.135283,20808.69899,27354.71753,26066.32526,20797.7456,15635.96147,10342.73669,9058.451935,7668.740823,6737.702837,5398.651145,5089.217932,4180.086723,3322.984106,2819.128255,2001.73167,3643.370707,176152.387,53389.5518,46864.07086,25978.69816,16727.19276,12136.35398,9269.304655,6142.112361,5280.765306,364.3370707,100253.6227,54842.2449,21056.51939,0.303087302,0.266042781,0.147478547,0.094958649,0.068896903,0.052620943,0.034868176,0.029978392,0.002068306
MW30801,171,Mulanje,TA Mabuka,5361.045073,20869.46189,28353.37305,29761.43313,23831.05764,17387.02759,12047.53445,12275.62582,11408.16024,8468.116421,5804.655838,4247.528173,3342.346694,2650.888619,3275.894879,1824.730919,3852.409273,194761.2897,54583.88001,53592.49077,29434.56204,23683.78606,14272.77226,7589.874867,5926.783498,5291.899265,385.2409273,108176.3708,67391.12036,19193.79856,0.280260416,0.275170137,0.15113148,0.121604176,0.073283414,0.038970141,0.030431014,0.027171207,0.001978016
MW10507,172,Mzimba,TA Mabulabo,2552.74068,10705.56545,14957.67254,14373.00782,10903.40655,8189.735426,5827.453709,5192.590498,4758.521233,3862.330606,2887.889398,2731.388235,2059.614372,1678.696445,1339.118448,922.7662955,1953.311694,94895.8094,28215.97867,25276.41437,14017.18914,9951.111731,6750.220004,4791.002607,3017.814893,2680.74682,195.3311694,53492.39304,30718.52087,10684.89549,0.297336403,0.266359648,0.147711361,0.104863553,0.071132962,0.050486978,0.03180135,0.02824937,0.002058375
MW30507,173,Blantyre,TA Machinjiri,722.4881838,2710.642714,3686.788977,3580.95233,3106.874127,2501.593469,1842.082464,1751.115428,1647.028148,1228.929659,878.1817633,632.3958316,434.7174665,389.2339489,430.3440514,239.6631505,449.587078,26232.61879,7119.919875,6687.826457,4343.675933,3398.143576,2107.111422,1067.113298,819.5780003,644.2915207,44.9587078,13807.74633,9848.930931,2575.941527,0.271414758,0.25494315,0.165583008,0.129538862,0.080324097,0.04067887,0.031242706,0.024560702,0.001713847
MW20501,174,Salima,TA Maganga,1950.331784,7563.481797,9476.623219,8927.416708,7313.527967,5571.63519,4090.074948,3667.142689,3254.589137,2300.613102,1813.678825,1158.955473,870.9463887,670.2914114,691.0488228,422.0673661,949.6515738,60692.0764,18990.4368,16240.94468,9661.710138,6921.731826,4114.291927,2029.901862,1361.340234,1276.753783,94.96515738,35231.38148,20697.73389,4762.961036,0.312898123,0.267595799,0.159192282,0.114046713,0.067789606,0.033445912,0.022430279,0.021036581,0.001564704
MW30108,175,Mangochi,TA Makanjila,3265.940708,12084.43825,14061.39255,11572.65725,9488.160301,6977.306305,5178.064331,4432.130185,4108.739513,2986.024725,2402.548629,1476.614015,1346.95266,1049.494258,1196.698031,742.8832904,1539.919264,83909.96427,29411.77151,21060.81755,12155.37064,8540.869698,5388.573354,2823.566675,2246.192289,2128.810628,153.9919264,50472.58906,26084.81369,7352.561518,0.350515839,0.250993046,0.144862064,0.10178612,0.064218516,0.033649957,0.026769077,0.025370177,0.001835204
MW30505,176,Blantyre,TA Makata,552.1462378,1909.016248,3011.350758,3095.54327,2466.057399,1688.745142,1132.682974,1078.838926,1004.436241,831.1563048,630.4648531,485.5754148,407.2567995,300.5476862,415.0886611,191.8806075,410.1937476,19610.98127,5472.513244,5561.600669,2821.428116,2083.275167,1461.621158,892.8322143,715.6363473,561.0549803,41.01937476,11034.11391,6366.324441,2210.542917,0.279053514,0.283596246,0.143869808,0.106230032,0.074530751,0.045527157,0.036491613,0.028609225,0.002091653
MW31007,177,Chikwawa,TA Makhwira,2518.812181,9352.706314,11437.80966,10100.00589,8069.918458,6380.012797,4792.80352,4102.35373,3975.817115,2865.412474,2344.595102,1562.452114,1359.810143,1037.050082,1190.177725,704.2037695,1499.183806,73293.12488,23309.32816,18169.92435,11172.81632,8078.170845,5210.007576,2922.262257,2227.227807,2053.469195,149.9183806,41479.2525,24460.99474,7352.87764,0.318028849,0.247907623,0.152440169,0.110217307,0.071084533,0.039870892,0.03038795,0.028017214,0.002045463
MW30307,178,Zomba,TA Malemia,2139.698087,8236.755158,10657.89751,10707.51109,9012.531024,7226.442401,5120.120718,4823.341346,4307.360188,3009.288709,2219.079804,1573.201292,1289.952894,1072.555238,1018.431341,641.3681872,1202.452593,74257.98758,21034.35076,19720.04211,12346.56312,9130.701534,5228.368513,2863.154186,2090.986579,1723.575521,120.2452593,40754.39287,26705.63317,6797.961545,0.283260447,0.265561225,0.166265792,0.122959184,0.070408163,0.038556851,0.028158406,0.023210641,0.001619291
MW31107,179,Nsanje,TA Malemia,621.5419223,2510.383608,3320.271568,2849.406475,2346.25349,1667.310871,1260.124677,915.7204945,965.9461043,740.8277458,661.0049015,414.3612815,425.1239122,339.0228667,347.9917256,224.2214727,513.9156154,20123.42873,6452.197098,5195.659965,2927.435548,1881.666599,1401.832647,839.4851937,687.0145923,686.7455266,51.39156154,11647.85706,6210.934794,2264.636874,0.3206311,0.258189598,0.145473994,0.093506262,0.069661719,0.041716807,0.034140037,0.034126666,0.002553817
MW20203,180,Nkhotakota,TA Malenga Chanzi,2410.07003,9064.646597,10944.94402,10007.16742,8131.614237,6086.850097,4250.83218,3747.943551,3140.681811,2520.768785,2027.368621,1451.735097,1168.662567,901.4041452,857.1246434,506.05145,1189.220907,68407.08616,22419.66065,18138.78166,10337.68228,6888.625362,4548.137406,2620.397664,1758.528789,1576.350266,118.9220907,40558.4423,21774.44505,6074.19881,0.327738863,0.265159396,0.15112005,0.100700465,0.066486349,0.038305939,0.025706822,0.023043669,0.001738447
MW10303,181,Nkhata Bay,TA Malenga,164.4083184,670.1880905,950.5790043,1027.701452,841.77059,658.2311219,417.2982044,313.870426,280.9887623,244.520008,180.550226,170.9846511,110.6019596,130.3309578,102.2320816,78.91599281,168.5932574,6511.765104,1785.175413,1869.472042,1075.529326,594.8591883,425.070234,281.5866107,232.5630394,230.6499245,16.85932574,3654.647455,2095.458749,761.6589003,0.274146162,0.287091443,0.165167095,0.091351451,0.065277268,0.043242747,0.035714286,0.035420492,0.002589056
MW20614,182,Lilongwe,TA Malili,4684.584986,16970.81195,21543.49588,20718.22562,16249.81312,14202.53249,10747.58749,9483.61423,8091.209084,6330.039104,4922.374723,3397.722878,2725.044958,1906.132707,1826.021726,1281.775696,2337.206081,147418.1927,43198.89282,36968.03874,24950.11998,17574.82331,11252.41383,6122.767836,3732.154433,3385.261169,233.7206081,80166.93156,53777.35712,13473.90405,0.293036375,0.250769855,0.169247225,0.119217466,0.076329886,0.041533326,0.025316783,0.022963659,0.001585426
MW10306,183,Nkhata Bay,TA Mankhambira,602.9984454,2451.476159,3164.741584,3357.156564,2752.208879,2073.803144,1344.003639,1180.122096,1016.21782,837.286387,642.0166144,545.8260049,409.575505,361.0245209,292.208648,216.9891459,389.5442085,21637.19936,6219.216188,6109.365443,3417.806783,2196.339916,1479.303001,955.4015099,653.2331689,567.5789336,38.95442085,12328.58163,7093.4497,2215.168033,0.287431663,0.282354724,0.157959758,0.101507588,0.068368506,0.044155507,0.030190283,0.026231627,0.001800345
MW20909,184,Ntcheu,TA Masasa,1117.428344,4377.554337,5698.151471,5638.457548,4358.703625,3475.861925,2471.537856,2163.642885,1911.252791,1456.741168,1039.930971,784.3990906,665.011245,453.4643608,566.5686355,286.9497341,529.9144724,36995.57046,11193.13415,9997.161173,5947.399781,4074.895676,2496.672139,1449.410336,1020.032996,763.8727593,52.99144724,21190.29533,12518.9676,3286.307538,0.30255336,0.270225896,0.16075978,0.110145502,0.067485705,0.039177943,0.02757176,0.020647682,0.001432373
MW31004,185,Chikwawa,TA Maseya,1199.927809,4699.900058,6130.161359,5968.927915,4935.71768,3841.085181,2832.005122,2659.803417,2449.212796,1726.404362,1332.643774,915.8498362,693.1941275,534.1543356,572.5432509,340.0161069,620.8036016,41452.35073,12029.98923,10904.6456,6673.090303,5109.016213,3059.048136,1609.043964,1106.697587,898.7393483,62.08036016,22934.63482,14841.15465,3676.561259,0.290212473,0.263064589,0.160982192,0.123250337,0.073796735,0.038816712,0.026698066,0.021681264,0.001497632
MW20604,186,Lilongwe,TA Mazengera,4156.951678,16571.32312,19715.17556,19355.84381,15337.09665,12941.95219,9473.619565,8503.784352,7169.810266,5909.144666,4617.232826,3396.225915,2963.585671,2200.456352,2431.197816,1551.495986,3029.683486,139324.5799,40443.45036,34692.94046,22415.57176,15673.59462,10526.37749,6359.811586,4631.654168,4278.211123,302.9683486,75136.39082,48615.54387,15572.64523,0.290282234,0.249008039,0.160887417,0.112496981,0.07555291,0.045647449,0.033243626,0.030706794,0.002174551
MW20705,187,Mchinji,TA Mkanda,3962.252268,16842.51499,21312.11447,19952.5181,15154.49664,12143.37326,9109.884225,8165.818176,6834.473163,5222.968899,4144.708923,2925.192182,2273.056782,1753.93817,1474.956058,927.5860924,1655.058434,133854.9108,42116.88173,35107.01474,21253.25749,15000.29134,9367.677822,5198.248964,3228.894228,2417.138683,165.5058434,77223.89647,45621.22665,11009.78772,0.314645772,0.262276629,0.158778317,0.11206381,0.069983819,0.038834951,0.024122344,0.018057901,0.001236457
MW30901,188,Phalombe,TA Mkhumba,9904.971807,37296.65498,51462.20383,48734.10606,36164.29671,26270.39545,19462.0123,18919.55576,16540.9708,12259.83418,8881.737453,5976.511011,5037.096472,3961.672422,5291.718931,2788.195002,5546.34139,314498.2746,98663.83062,84898.40277,45732.40775,35460.52656,21141.57163,11013.60748,9253.391353,7779.902253,554.634139,183562.2334,102334.5059,28601.53523,0.313718194,0.269948708,0.145413859,0.11275269,0.067223172,0.035019612,0.029422709,0.024737504,0.001763552
MW10601,189,Likoma,Mkumpha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11557.40912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MW31302,190,Neno,TA Mlauli,1311.298127,5134.767403,6321.837287,6080.282369,4635.553906,3869.479737,2624.896777,2331.580091,2192.398448,1572.407491,1157.163084,925.9605197,668.3019403,553.2757888,605.0375569,326.6742703,602.7370339,40913.65183,12767.90282,10715.83628,6494.376514,4523.978539,2729.570575,1594.26246,1158.313346,869.1376008,60.27370339,23483.73909,13747.92563,3681.98711,0.312069499,0.261913464,0.158733729,0.110573814,0.066715398,0.038966516,0.02831117,0.021243217,0.001473193
MW31104,191,Nsanje,TA Mlolo,2261.274198,9180.015025,12534.01541,11580.66756,8810.941179,6638.869119,4980.824379,4229.296367,3950.539686,2924.715099,2286.919812,1669.195007,1228.759451,1065.965549,1164.087901,806.164322,1747.246878,77059.49695,23975.30463,20391.60874,11619.6935,8179.836053,5211.634911,2897.954458,2230.05345,2378.686512,174.7246878,44366.91337,25011.16446,7681.419108,0.311127188,0.264621618,0.150788598,0.106149617,0.067631312,0.037606714,0.028939372,0.030868181,0.0022674
MW20701,192,Mchinji,TA Mlonyeni,1599.416208,7051.233384,9030.206484,7897.624956,6233.257836,5794.83918,4374.03798,3779.331192,3019.20255,2444.792922,1910.977614,1391.370318,1032.110586,766.21779,659.6577,522.65187,754.039494,58260.96807,17680.85608,14130.88279,10168.87716,6798.533742,4355.770536,2423.480904,1425.87549,1201.287415,75.4039494,31811.73887,21323.18144,5126.047758,0.303476867,0.242544593,0.174540134,0.116691053,0.074763099,0.04159699,0.024473941,0.020619077,0.001294245
MW30306,193,Zomba,TA Mlumbe,4663.801532,18118.08292,24950.81417,24512.20722,19161.93602,14018.65377,10042.36995,9266.816437,8933.538035,6549.235005,4890.703337,3641.957376,3060.816264,2457.6662,2984.308958,1544.818755,3112.170483,161909.8964,47732.69862,43674.14324,24061.02372,18200.35447,11439.93834,6702.77364,5441.975158,4345.77219,311.2170483,91406.84186,53701.31653,16801.73804,0.29481026,0.269743507,0.148607493,0.112410389,0.070656202,0.041398171,0.033611134,0.026840683,0.001922162
MW30401,194,Chiradzulu,TA Mpama,2021.406933,7271.136253,9953.170592,10097.15349,8400.413869,6837.775967,5018.227408,4478.997346,4349.13042,3236.791968,2389.833756,1809.66738,1437.005767,1074.225333,1276.083707,670.5085847,1452.533334,71774.06211,19245.71378,18497.56736,11856.00338,8828.127766,5626.625724,3246.673147,2350.30904,1977.788585,145.2533334,37743.28114,26310.75687,7720.024106,0.26814302,0.257719388,0.165185069,0.122998859,0.078393581,0.04523463,0.032745939,0.027555757,0.002023758
MW20902,195,Ntcheu,TA Mpando,2448.432038,9878.225402,11782.89279,11135.74328,8977.58414,7605.746457,5671.256508,4618.520199,4007.157753,2917.640289,2135.295176,1471.246211,1194.890503,885.7299822,932.4519902,520.9006854,969.2331455,77152.94655,24109.55023,20113.32742,13277.00297,8625.677952,5052.935465,2666.136714,1818.181972,1393.210516,96.92331455,44222.87765,26955.61638,5974.452517,0.312490337,0.260694223,0.172086791,0.111799722,0.06549245,0.034556512,0.023565943,0.018057775,0.001256249
MW10509,196,Mzimba,TA Mpherembe,1607.501151,6192.882787,8051.363524,7483.195013,5904.179276,4791.708412,3529.111722,3263.504492,2652.222924,2099.451934,1552.070077,1344.973425,1009.307476,745.2399972,606.6623118,361.8417342,611.281568,51806.49782,15851.74746,13387.37429,8320.820134,5915.727416,3651.522011,2354.280901,1351.902309,911.9951454,61.1281568,29239.12175,17888.06956,4679.306512,0.305979908,0.258411104,0.160613446,0.114188908,0.070483861,0.045443738,0.026095227,0.017603876,0.001179932
MW30101,197,Mangochi,TA Mponda,5649.413561,20979.66654,25152.84689,21463.61822,17323.84497,12890.63088,9846.069185,8379.767822,7551.813174,5180.811094,4098.240076,2901.904297,2267.169163,1868.9925,2215.704152,1174.666301,2120.900185,151066.059,51781.92699,38787.46319,22736.70007,15931.581,9279.05117,5169.07346,4084.696652,3083.476468,212.0900185,90569.39018,47947.33223,12549.3366,0.342776712,0.256758291,0.150508329,0.105461022,0.061423799,0.034217305,0.027039142,0.020411444,0.001403955
MW20406,198,Dowa,TA Msakambewa,2859.8455,10465.68038,13812.37669,13583.46008,11283.54675,9544.640319,7323.181977,6438.682598,5140.413765,4203.252819,3399.35788,2434.254062,2145.152807,1476.673325,1487.420583,894.1719115,1760.400951,98252.5124,27137.90257,24867.00683,16867.8223,11579.09636,7602.610699,4579.406869,2964.093908,2478.532767,176.0400951,52004.9094,36049.52936,10198.07364,0.276205686,0.253092834,0.17167828,0.117850384,0.077378283,0.046608547,0.030168123,0.025226152,0.001791711
MW10502,199,Mzimba,TA Mtwalo,6091.03154,24398.13527,31838.19482,31876.73848,25605.45866,20135.66019,13980.01134,12813.49888,11229.80801,9019.215881,6831.296493,5784.949553,4490.336112,3623.103816,3010.939842,2173.182107,3745.53661,216647.0976,62327.36163,57482.19714,34115.67153,24043.30689,15850.51237,10275.28567,6634.043658,5544.165056,374.553661,119809.5588,74009.49079,22828.04804,0.28769073,0.265326412,0.157471168,0.110979132,0.073162819,0.047428679,0.030621429,0.025590765,0.001728865
MW10101,200,Chitipa,TA Mwabulambya,3026.724814,11914.08568,17501.19548,17570.69805,13680.79616,10740.38905,7636.314605,6661.036609,5438.015583,4559.144377,3806.947211,3031.208851,2106.376269,1569.412867,1479.732131,1043.659556,1869.84333,113635.5806,32442.00597,31251.49421,18376.70366,12099.05219,8366.091588,5137.58512,3049.144998,2726.518553,186.984333,63693.50018,38841.84744,11100.233,0.28549162,0.275015044,0.161716107,0.106472393,0.073622113,0.045211061,0.026832661,0.023993529,0.001645473
MW20205,201,Nkhotakota,TA Mwadzama,3967.524598,14484.001,17687.35257,16089.53624,12491.41708,9481.038491,6982.313995,6267.762594,5230.119279,4132.930014,3168.065083,2260.540696,1752.194715,1334.270362,1420.281179,825.9243812,1661.773087,109237.0454,36138.87817,28580.95332,16463.35249,11497.88187,7300.995097,4012.735411,2754.551541,2321.52016,166.1773087,64719.83149,35262.22946,9254.98442,0.330829876,0.261641582,0.150712173,0.105256251,0.066836256,0.036734199,0.025216277,0.021252132,0.001521254
MW30302,202,Zomba,TA Mwambo,4751.746811,18513.80422,25248.51514,23411.86882,17620.54949,13753.8718,10117.4144,9273.273331,8792.368723,5971.402754,4340.419891,2881.334845,2436.242282,2016.729751,2523.214392,1346.532903,2524.237593,155523.5271,48514.06617,41032.41831,23871.2862,18065.64205,10311.82265,5317.577127,4539.944143,3618.346737,252.4237593,89546.48448,52248.7509,13728.29177,0.311940367,0.263834155,0.153489872,0.116160187,0.06630394,0.034191464,0.029191366,0.023265591,0.001623058
MW10402,203,Rumphi,TA Mwamlowe,216.0447269,805.5242308,1215.129392,1293.335628,1075.335745,766.4211128,497.5871765,479.9907734,397.8742256,315.7576778,274.6994039,227.7756623,184.7622325,154.4573161,120.2420878,97.757795,168.1434074,8290.838594,2236.69835,2368.671373,1264.008289,877.864999,590.4570817,412.5378948,274.6994039,249.0868617,16.81434074,4605.369723,2732.33037,953.1385011,0.269779507,0.285697441,0.152458436,0.10588374,0.071218017,0.049758283,0.033132885,0.030043627,0.002028063
MW20114,204,Kasungu,TA Mwase,840.2835822,3118.385739,4092.775185,3827.958541,3117.536967,2669.385723,1778.175863,1708.576617,1509.115363,1120.37811,809.7278156,632.3346149,544.9111715,402.3175939,313.1966079,179.0907433,338.6597468,27002.80999,8051.444506,6945.495508,4447.561586,3217.69198,1930.105926,1177.245786,715.5142018,483.8845154,33.86597468,14996.94001,9595.359492,2410.510478,0.298170617,0.257213805,0.164707361,0.119161375,0.071477966,0.043597158,0.026497768,0.017919784,0.001254165
MW10102,205,Chitipa,TA Mwenemisuku,787.0646253,3057.867326,4948.36569,5231.664862,4174.529042,3516.437191,2514.417942,2032.699116,1693.181043,1471.61243,1220.280869,999.814587,793.6786137,572.1100007,494.9468022,381.4066671,737.4597119,34627.53652,8793.297641,9406.193904,6030.855133,3725.880159,2691.893299,1793.493201,1067.056803,1045.120408,73.74597119,18199.49155,12448.62859,3979.416383,0.253939452,0.27163913,0.174163563,0.107598765,0.077738516,0.051793843,0.030815268,0.030181772,0.002129692
MW10103,206,Chitipa,TA Mwenewenya,882.4545766,3610.499868,4935.442382,4532.034575,3544.946099,2547.772427,1815.335129,1565.726549,1362.761996,1270.73459,966.918086,751.3470395,533.2546941,390.8013125,366.848974,254.6511778,572.3348254,29903.8643,9428.396827,8076.980674,4363.107556,2928.488545,2237.652676,1284.601734,757.6502865,769.7525207,57.23348254,17505.3775,9529.248777,2869.238023,0.315290249,0.270098225,0.145904473,0.097930104,0.074828211,0.042957717,0.0253362,0.025740905,0.001913916
MW10506,207,Mzimba,TA Mzikubola,2990.877467,12180.67929,15328.12076,14767.52062,11697.85611,9535.252714,6934.270115,6284.782033,5060.552553,4155.511617,2961.584847,2654.517387,2060.584273,1602.003263,1304.026616,938.3739165,1671.699496,102128.2131,30499.67752,26465.37673,16469.52283,11345.33459,7117.096464,4715.10166,2906.029879,2442.903463,167.1699496,56965.05425,34931.95388,10231.20495,0.298641057,0.259138743,0.161263204,0.111089132,0.069687859,0.046168454,0.028454722,0.023919967,0.001636864
MW10510,208,Mzimba,TA Mzukuzuku,1298.113197,5144.189606,6905.795784,6778.480836,5511.988345,4381.964164,3121.29654,2796.768241,2336.603755,1973.797759,1437.077879,1302.273816,1005.205604,847.1020736,652.385094,462.6608575,910.3434857,46866.04704,13348.09859,12290.46918,7503.260704,5133.371996,3410.875638,2307.47942,1499.487168,1281.969995,91.03434857,25638.56777,16047.50834,5179.970931,0.284813835,0.262246764,0.16010014,0.109532856,0.072779248,0.049235631,0.031995171,0.027353918,0.001942437
MW30902,209,Phalombe,TA Nazombe,1888.586362,7461.486873,10302.22013,10137.75419,7670.303173,5581.216204,4195.267308,3924.54529,3382.639272,2377.826322,1764.774927,1285.236609,1096.74756,852.820554,1045.46745,573.3208599,1184.524323,64724.73741,19652.29337,17808.05736,9776.483512,7307.184562,4142.601249,2381.984169,1898.288004,1639.392751,118.4524323,37460.35073,21226.26932,6038.117356,0.303628785,0.275135259,0.151047094,0.112896318,0.064003369,0.036801759,0.029328632,0.025328689,0.001830095
MW30406,210,Chiradzulu,TA Nchema,1204.843844,4700.263656,6505.536847,6718.963798,5441.501655,4090.09283,2992.84805,2709.902362,2660.752172,1919.071379,1508.600874,1102.558314,943.1522927,766.9200803,997.1732222,530.0250208,979.0186475,45771.22505,12410.64435,12160.46545,7082.94088,5370.654534,3427.672253,2045.710607,1764.093303,1411.141804,97.90186475,24571.1098,15881.26767,5318.847578,0.271145121,0.265679266,0.154746587,0.117336919,0.074887055,0.044694251,0.038541536,0.030830326,0.002138939
MW30708,211,Thyolo,TA Nchilamwela,1821.827825,6641.365213,9213.08447,9364.362074,7965.740305,6173.611151,4336.005908,4153.173467,4067.789789,3118.360413,2346.194977,1767.998984,1314.166174,954.9978765,1112.772064,620.8878322,1068.224058,66040.56258,17676.27751,17330.10238,10509.61706,8220.963256,5464.55539,3082.165158,2067.769941,1582.289484,106.8224058,35006.37989,24195.13571,6839.046989,0.267657888,0.262416032,0.159138818,0.124483544,0.08274544,0.046670789,0.031310605,0.023959358,0.001617527
MW31101,212,Nsanje,TA Ndamera,1119.680931,4459.609673,5633.614746,4811.710595,4124.610796,2850.00546,2046.209356,1613.628224,1626.706258,1239.395244,1030.146696,667.9857485,579.4575168,465.7792192,569.3974904,317.8968321,725.3278986,33881.16269,11212.90535,8936.321391,4896.214816,3240.334482,2269.54194,1247.443265,1035.17671,970.6919408,72.53278986,20149.22674,10406.09124,3325.844706,0.330948068,0.263754862,0.144511417,0.095638232,0.066985362,0.036818195,0.030553164,0.028649901,0.0021408
MW20505,213,Salima,TA Ndindi,1705.10186,7033.945558,8510.561634,7974.580961,5857.350536,3950.455155,3003.413609,2690.580268,2394.829977,1781.975582,1549.219035,1046.336771,846.678632,586.1621298,691.8634975,428.1439236,979.0722642,51030.27139,17249.60905,13831.9315,6953.868764,5085.410245,3331.194617,1893.015403,1278.025627,1309.308961,97.90722642,31081.54055,15370.47363,4578.257218,0.33802699,0.271053457,0.136269484,0.099654776,0.065278795,0.037095931,0.025044461,0.025657496,0.001918611
MW31001,214,Chikwawa,TA Ngabu,6664.810391,25256.12359,32455.21734,29140.91286,23409.85002,18170.62747,13976.25344,11679.33434,10921.6007,8003.015437,6587.414204,4477.743936,3500.304989,2695.134976,3062.142703,1751.40082,3939.715601,205691.6028,64376.15132,52550.76288,32146.88091,22600.93504,14590.42964,7978.048925,5757.277679,5297.144861,393.9715601,116926.9142,69338.24559,19426.44303,0.312974134,0.255483268,0.156286793,0.109877772,0.070933521,0.038786459,0.027989853,0.025752849,0.001915351
MW31108,215,Nsanje,TA Ngabu,536.2004121,2098.330946,2430.775201,2137.65231,1796.867159,1304.754336,1121.25464,816.2161828,853.1544335,601.736018,512.3692827,310.996239,331.252699,229.970399,269.2917625,165.6263495,427.7687732,15944.21714,5065.306559,3934.519469,2426.008976,1669.370616,1114.105301,642.248938,499.2621615,550.6182454,42.77687732,8999.826028,5209.484893,1734.906222,0.317689261,0.246767805,0.152156042,0.104700695,0.069875196,0.040280995,0.031313056,0.034534041,0.002682909
MW31304,216,Neno,TA Chekucheku,827.1641684,3063.986675,3828.299835,3771.060523,3080.821767,2690.247641,1804.721822,1608.31242,1452.307237,1117.850084,819.3077923,618.4090322,438.8347216,390.5741256,378.2283918,239.058301,416.3879328,26545.57247,7719.450678,6851.88229,4494.969463,3060.619657,1937.157876,1057.243754,768.8025174,613.8074405,41.63879328,14571.33297,9492.746996,2481.492505,0.290799932,0.258117707,0.169330289,0.115296804,0.072974801,0.039827499,0.02896161,0.02312278,0.001568578
